,id,age,sex,city,country,followers_count,last_seen,costs_to_rur,games
1389,745916134,17,мужской,город не указан,россия,2,24.08.2022,25000.0,Dota Underlords
1390,745916134,17,мужской,город не указан,россия,2,24.08.2022,25000.0,Quake Champions
1391,745916134,17,мужской,город не указан,россия,2,24.08.2022,25000.0,Heroes of the Storm
1392,745868172,24,мужской,чехов,россия,0,03.09.2022,25000.0,Dota Underlords
1393,745868172,24,мужской,чехов,россия,0,03.09.2022,25000.0,Quake Champions
1394,745868172,24,мужской,чехов,россия,0,03.09.2022,25000.0,Heroes of the Storm
1395,745862180,17,мужской,город не указан,россия,6,03.09.2022,25000.0,StarCraft 2
1396,745862180,17,мужской,город не указан,россия,6,03.09.2022,25000.0,Warface
1397,745862180,17,мужской,город не указан,россия,6,03.09.2022,25000.0,Free Fire
1398,745805316,21,мужской,город не указан,россия,0,03.09.2022,25000.0,StarCraft 2
1399,745805316,21,мужской,город не указан,россия,0,03.09.2022,25000.0,Warface
1400,745805316,21,мужской,город не указан,россия,0,03.09.2022,25000.0,Free Fire
1401,745783431,30,женский,орехово-зуево,россия,3,21.08.2022,25000.0,StarCraft 2
1402,745783431,30,женский,орехово-зуево,россия,3,21.08.2022,25000.0,Warface
1403,745783431,30,женский,орехово-зуево,россия,3,21.08.2022,25000.0,Free Fire
1404,745751549,19,мужской,город не указан,россия,,03.09.2022,25000.0,StarCraft 2
1405,745751549,19,мужской,город не указан,россия,,03.09.2022,25000.0,Warface
1406,745751549,19,мужской,город не указан,россия,,03.09.2022,25000.0,Free Fire
1407,745750036,28,мужской,город не указан,россия,0,03.09.2022,25000.0,StarCraft 2
1408,745750036,28,мужской,город не указан,россия,0,03.09.2022,25000.0,Warface
1409,745750036,28,мужской,город не указан,россия,0,03.09.2022,25000.0,Free Fire
1410,745746352,24,мужской,город не указан,россия,4,28.08.2022,25000.0,StarCraft 2
1411,745746352,24,мужской,город не указан,россия,4,28.08.2022,25000.0,Warface
1412,745746352,24,мужской,город не указан,россия,4,28.08.2022,25000.0,Free Fire
1413,745732676,20,мужской,madrid,испания,2,03.09.2022,212600.0,StarCraft 2
1414,745732676,20,мужской,madrid,испания,2,03.09.2022,212600.0,Warface
1415,745732676,20,мужской,madrid,испания,2,03.09.2022,212600.0,Free Fire
1416,745731578,39,мужской,воронеж,россия,,03.09.2022,25000.0,Free Fire
1417,745722580,29,мужской,город не указан,россия,,03.09.2022,25000.0,Free Fire
1418,745708681,24,мужской,сургут,россия,52,03.09.2022,25000.0,Free Fire
1419,745703748,33,мужской,нижний тагил,россия,,03.09.2022,25000.0,Free Fire
1420,745639310,71,мужской,город не указан,россия,0,03.09.2022,25000.0,Free Fire
1421,745581328,47,женский,город не указан,россия,0,03.09.2022,25000.0,Free Fire
1422,745536723,26,мужской,mardān,пакистан,0,01.09.2022,50000.0,Free Fire
1423,745513085,38,мужской,город не указан,россия,2,03.09.2022,25000.0,Free Fire
1424,745511286,43,мужской,москва,россия,0,03.09.2022,25000.0,StarCraft 2
1425,745480055,21,мужской,город не указан,россия,0,24.08.2022,25000.0,StarCraft 2
1426,745460123,27,женский,город не указан,россия,2,03.09.2022,25000.0,StarCraft 2
1427,745455121,22,мужской,город не указан,россия,0,03.09.2022,25000.0,StarCraft 2
1428,745436200,54,мужской,сочи,россия,29,03.09.2022,25000.0,StarCraft 2
1429,745407371,21,мужской,город не указан,россия,0,03.09.2022,25000.0,StarCraft 2
1430,745388982,34,мужской,город не указан,россия,3,03.09.2022,25000.0,Dota 2
1431,745382211,24,мужской,кудрово,россия,,03.09.2022,25000.0,Dota 2
1432,745366731,27,мужской,город не указан,россия,0,03.09.2022,25000.0,Dota 2
1433,745363273,37,мужской,город не указан,россия,0,25.08.2022,25000.0,Dota 2
1434,745350572,17,мужской,город не указан,россия,,03.09.2022,25000.0,StarCraft 2
1435,745348875,34,мужской,город не указан,россия,,03.09.2022,25000.0,PUBG
1436,745348875,34,мужской,город не указан,россия,,03.09.2022,25000.0,Hearthstone
1437,745348875,34,мужской,город не указан,россия,,03.09.2022,25000.0,Overwatch
1438,745279129,16,мужской,город не указан,россия,2,03.09.2022,25000.0,PUBG
1439,745279129,16,мужской,город не указан,россия,2,03.09.2022,25000.0,Hearthstone
1440,745279129,16,мужской,город не указан,россия,2,03.09.2022,25000.0,Overwatch
1441,745258558,21,мужской,североморск,россия,3,03.09.2022,25000.0,PUBG
1442,745258558,21,мужской,североморск,россия,3,03.09.2022,25000.0,Hearthstone
1443,745258558,21,мужской,североморск,россия,3,03.09.2022,25000.0,Overwatch
1444,745223566,32,мужской,город не указан,россия,2,30.08.2022,25000.0,PUBG
1445,745223566,32,мужской,город не указан,россия,2,30.08.2022,25000.0,Hearthstone
1446,745223566,32,мужской,город не указан,россия,2,30.08.2022,25000.0,Overwatch
1447,745191472,60,женский,город не указан,россия,1,03.09.2022,25000.0,StarCraft 2
1448,745176580,23,женский,город не указан,россия,0,03.09.2022,25000.0,Quake Champions
1449,745166488,20,мужской,город не указан,россия,2,03.09.2022,25000.0,Warface
1450,745156257,24,мужской,город не указан,россия,,,25000.0,Warface
1451,745128473,23,женский,москва,россия,2,28.08.2022,25000.0,Warface
1452,745068906,24,мужской,город не указан,россия,,03.09.2022,25000.0,Warface
1453,745043051,20,женский,город не указан,россия,3,17.08.2022,25000.0,Apex Legends
1454,745014806,25,мужской,город не указан,россия,0,20.08.2022,25000.0,Apex Legends
1455,745014167,26,мужской,город не указан,россия,,24.08.2022,25000.0,Apex Legends
1456,745008037,35,мужской,город не указан,россия,2,03.09.2022,25000.0,Apex Legends
1457,744993104,35,мужской,минск,беларусь,,31.08.2022,50000.0,Apex Legends
1458,744990077,24,мужской,город не указан,россия,,03.09.2022,25000.0,Apex Legends
1459,744954016,26,мужской,город не указан,россия,0,03.09.2022,25000.0,League of Legends
1460,744952161,24,мужской,город не указан,россия,0,26.08.2022,25000.0,League of Legends
1461,744928252,25,мужской,город не указан,россия,0,03.09.2022,25000.0,League of Legends
1462,744928252,25,мужской,город не указан,россия,0,03.09.2022,25000.0,Valorant
1463,744928252,25,мужской,город не указан,россия,0,03.09.2022,25000.0,Apex Legends
1464,744922983,24,мужской,город не указан,россия,,03.09.2022,25000.0,League of Legends
1465,744922983,24,мужской,город не указан,россия,,03.09.2022,25000.0,Valorant
1466,744922983,24,мужской,город не указан,россия,,03.09.2022,25000.0,Apex Legends
1467,744896499,25,мужской,город не указан,россия,2,03.09.2022,25000.0,League of Legends
1468,744896499,25,мужской,город не указан,россия,2,03.09.2022,25000.0,Valorant
1469,744896499,25,мужской,город не указан,россия,2,03.09.2022,25000.0,Apex Legends
1470,744878919,21,мужской,город не указан,россия,2,19.08.2022,25000.0,League of Legends
1471,744878919,21,мужской,город не указан,россия,2,19.08.2022,25000.0,Valorant
1472,744878919,21,мужской,город не указан,россия,2,19.08.2022,25000.0,Apex Legends
1473,744872019,24,мужской,город не указан,россия,,16.08.2022,25000.0,League of Legends
1474,744864340,40,мужской,город не указан,россия,0,02.09.2022,25000.0,League of Legends
1475,744831577,19,мужской,город не указан,россия,,03.09.2022,25000.0,League of Legends
1476,744824825,40,мужской,boston,сша,,03.09.2022,250000.0,Apex Legends
1477,744814259,18,мужской,город не указан,россия,0,03.09.2022,25000.0,Hearthstone
1478,744811329,24,мужской,город не указан,россия,1,03.09.2022,25000.0,CS:GO
1479,744806407,53,женский,город не указан,россия,0,03.09.2022,25000.0,CS:GO
1480,744805133,24,мужской,город не указан,россия,1,03.09.2022,25000.0,CS:GO
1481,744802842,25,мужской,клин,россия,36,03.09.2022,25000.0,CS:GO
1482,744770782,22,мужской,город не указан,россия,,03.09.2022,25000.0,FIFA
1483,744764057,64,женский,город не указан,россия,0,03.09.2022,25000.0,FIFA
1484,744746846,26,мужской,город не указан,россия,2,03.09.2022,25000.0,FIFA
1485,744731956,36,мужской,город не указан,россия,,03.09.2022,25000.0,FIFA
1486,744727614,63,женский,город не указан,россия,0,03.09.2022,25000.0,FIFA
1487,744710031,29,мужской,город не указан,россия,6,03.09.2022,25000.0,FIFA
