id,age,sex,city,country,followers_count,last_seen,costs_to_rur,games
405215,45,женский,санкт-петербург,россия,642,03.09.2022,25000.0,Overwatch
406601,45,мужской,москва,россия,126,24.08.2022,75000.0,PUBG
406601,45,мужской,москва,россия,126,24.08.2022,75000.0,Hearthstone
406601,45,мужской,москва,россия,126,24.08.2022,75000.0,Overwatch
407060,37,мужской,москва,россия,,03.09.2022,75000.0,PUBG
407060,37,мужской,москва,россия,,03.09.2022,75000.0,Hearthstone
407060,37,мужской,москва,россия,,03.09.2022,75000.0,Overwatch
408662,37,женский,санкт-петербург,россия,,03.09.2022,75000.0,PUBG
408662,37,женский,санкт-петербург,россия,,03.09.2022,75000.0,Hearthstone
408662,37,женский,санкт-петербург,россия,,03.09.2022,75000.0,Overwatch
408825,34,мужской,санкт-петербург,россия,,02.09.2022,75000.0,PUBG
408825,34,мужской,санкт-петербург,россия,,02.09.2022,75000.0,Hearthstone
408825,34,мужской,санкт-петербург,россия,,02.09.2022,75000.0,Overwatch
411836,38,мужской,тосно,россия,114,03.09.2022,75000.0,Valorant
412127,45,мужской,таганрог,россия,262,03.09.2022,75000.0,Valorant
412133,45,мужской,город не указан,россия,,03.09.2022,75000.0,Valorant
412417,33,мужской,санкт-петербург,россия,,03.09.2022,25000.0,Valorant
412735,36,мужской,санкт-петербург,россия,373,02.09.2022,25000.0,Valorant
413203,36,мужской,санкт-петербург,россия,283,03.09.2022,25000.0,StarCraft 2
413510,40,мужской,гусиноозерск,россия,5589,03.09.2022,25000.0,StarCraft 2
413954,36,мужской,санкт-петербург,россия,780,03.09.2022,25000.0,CS:GO
413959,38,женский,санкт-петербург,россия,7014,03.09.2022,25000.0,CS:GO
414324,35,мужской,город не указан,россия,,03.09.2022,25000.0,CS:GO
414990,34,женский,москва,россия,5709,12.01.2019,25000.0,CS:GO
415701,37,мужской,якутск,россия,306,03.09.2022,25000.0,CS:GO
416901,37,мужской,санкт-петербург,россия,555,03.09.2022,25000.0,CS:GO
417802,45,мужской,москва,россия,,30.08.2022,25000.0,StarCraft 2
418953,43,мужской,санкт-петербург,россия,32,03.09.2022,25000.0,StarCraft 2
419656,19,мужской,челябинск,россия,247,03.09.2022,25000.0,StarCraft 2
421226,35,мужской,санкт-петербург,россия,,03.09.2022,25000.0,League of Legends
421798,40,мужской,феодосия,россия,141,03.09.2022,25000.0,League of Legends
424635,19,мужской,санкт-петербург,россия,489,03.09.2022,25000.0,Dota 2
425101,45,мужской,москва,россия,38,03.09.2022,25000.0,Dota 2
425190,45,мужской,санкт-петербург,россия,,03.09.2022,25000.0,FIFA
425781,45,мужской,санкт-петербург,россия,151,03.09.2022,25000.0,FIFA
426949,38,женский,улан-удэ,россия,2271,24.06.2022,25000.0,FIFA
430635,23,мужской,москва,россия,176,01.08.2022,25000.0,FIFA
430812,34,мужской,санкт-петербург,россия,,01.09.2022,25000.0,FIFA
431818,45,мужской,санкт-петербург,россия,,03.09.2022,25000.0,FIFA
432366,34,мужской,санкт-петербург,россия,,03.09.2022,25000.0,FIFA
432520,45,мужской,санкт-петербург,россия,,03.09.2022,25000.0,FIFA
433234,45,женский,санкт-петербург,россия,128,01.09.2022,25000.0,FIFA
433756,23,мужской,санкт-петербург,россия,1093,03.09.2022,25000.0,League of Legends
434307,19,мужской,город не указан,россия,,03.09.2022,25000.0,League of Legends
434428,23,мужской,домодедово,россия,359,03.09.2022,25000.0,League of Legends
434610,40,женский,южноуральск,россия,4846,03.09.2022,25000.0,League of Legends
435659,19,мужской,санкт-петербург,россия,,03.09.2022,25000.0,League of Legends
436035,23,мужской,санкт-петербург,россия,300,03.09.2022,25000.0,League of Legends
436827,23,мужской,москва,россия,405,03.09.2022,25000.0,StarCraft 2
436827,23,мужской,москва,россия,405,03.09.2022,25000.0,Warface
436827,23,мужской,москва,россия,405,03.09.2022,25000.0,Free Fire
436957,36,мужской,санкт-петербург,россия,266,03.09.2022,25000.0,StarCraft 2
436957,36,мужской,санкт-петербург,россия,266,03.09.2022,25000.0,Warface
436957,36,мужской,санкт-петербург,россия,266,03.09.2022,25000.0,Free Fire
437570,42,мужской,budva,черногория,111,02.09.2022,159450.0,StarCraft 2
437570,42,мужской,budva,черногория,111,02.09.2022,159450.0,Warface
437570,42,мужской,budva,черногория,111,02.09.2022,159450.0,Free Fire
437684,40,мужской,санкт-петербург,россия,214,03.09.2022,25000.0,StarCraft 2
437684,40,мужской,санкт-петербург,россия,214,03.09.2022,25000.0,Warface
437684,40,мужской,санкт-петербург,россия,214,03.09.2022,25000.0,Free Fire
438351,19,мужской,череповец,россия,315,03.09.2022,25000.0,StarCraft 2
438351,19,мужской,череповец,россия,315,03.09.2022,25000.0,Warface
438351,19,мужской,череповец,россия,315,03.09.2022,25000.0,Free Fire
439184,19,мужской,москва,россия,125,03.09.2022,25000.0,StarCraft 2
439184,19,мужской,москва,россия,125,03.09.2022,25000.0,Warface
439184,19,мужской,москва,россия,125,03.09.2022,25000.0,Free Fire
439338,38,мужской,калининград,россия,1007,03.09.2022,25000.0,StarCraft 2
439338,38,мужской,калининград,россия,1007,03.09.2022,25000.0,Warface
439338,38,мужской,калининград,россия,1007,03.09.2022,25000.0,Free Fire
440757,34,мужской,санкт-петербург,россия,,03.09.2022,25000.0,StarCraft 2
440757,34,мужской,санкт-петербург,россия,,03.09.2022,25000.0,Warface
440757,34,мужской,санкт-петербург,россия,,03.09.2022,25000.0,Free Fire
441358,40,мужской,санкт-петербург,россия,1248,01.09.2022,25000.0,Dota Underlords
441539,32,женский,санкт-петербург,россия,258,03.09.2022,25000.0,Dota Underlords
442245,45,мужской,черновцы,украина,,04.07.2022,50000.0,Overwatch
442429,45,мужской,санкт-петербург,россия,678,03.09.2022,25000.0,Overwatch
442465,35,мужской,ессентуки,россия,294,03.09.2022,25000.0,Overwatch
442477,38,мужской,санкт-петербург,россия,745,03.09.2022,25000.0,Overwatch
443131,33,мужской,санкт-петербург,россия,232,03.09.2022,25000.0,Dota Underlords
443214,19,мужской,санкт-петербург,россия,61,03.09.2022,25000.0,Apex Legends
445612,22,мужской,москва,россия,894,03.09.2022,25000.0,Apex Legends
446693,37,мужской,москва,россия,118,03.09.2022,25000.0,Apex Legends
447376,35,мужской,москва,россия,,28.08.2022,25000.0,Apex Legends
447742,37,мужской,москва,россия,,03.09.2022,25000.0,Apex Legends
448504,35,мужской,санкт-петербург,россия,201,29.08.2022,25000.0,Apex Legends
448757,22,мужской,город не указан,казахстан,566,03.09.2022,1295000.0,Apex Legends
449233,37,женский,москва,россия,1831,02.09.2022,25000.0,PUBG
449504,19,мужской,город не указан,россия,254,03.09.2022,25000.0,PUBG
449838,23,женский,москва,россия,1785,01.09.2022,25000.0,Warcraft III
450296,33,женский,москва,россия,982,23.08.2022,25000.0,Warcraft III
450572,35,мужской,санкт-петербург,россия,51,03.09.2022,25000.0,Dota 2
450640,45,мужской,нижний новгород,россия,623,03.09.2022,25000.0,Dota 2
451053,36,мужской,санкт-петербург,россия,233,01.09.2022,25000.0,Dota 2
451222,39,мужской,санкт-петербург,россия,526,03.09.2022,25000.0,Dota 2
451688,38,мужской,сургут,россия,,03.09.2022,25000.0,Dota 2
451691,38,мужской,город не указан,россия,,03.09.2022,25000.0,Warcraft III
452615,35,мужской,набережные челны,россия,1125,03.09.2022,25000.0,Warcraft III
453086,45,мужской,санкт-петербург,россия,,03.09.2022,25000.0,Warcraft III
453157,35,мужской,санкт-петербург,россия,466,03.09.2022,25000.0,Warcraft III
454005,35,мужской,санкт-петербург,россия,57,03.09.2022,25000.0,PUBG
454689,40,мужской,санкт-петербург,россия,113,03.09.2022,25000.0,PUBG
455142,38,мужской,чебоксары,россия,,03.09.2022,25000.0,PUBG
455695,39,мужской,симферополь,россия,,03.09.2022,25000.0,Fortnite
456230,38,мужской,город не указан,россия,,03.09.2022,25000.0,Fortnite
456347,19,мужской,город не указан,россия,104,03.09.2022,25000.0,Fortnite
456431,36,мужской,москва,россия,,03.09.2022,25000.0,Fortnite
458387,42,мужской,санкт-петербург,россия,114,03.09.2022,25000.0,Fortnite
